transaction_id,date,time,merchant_name,category,type,amount,payment_mode,upi_id,remarks
TXN00764,2025-11-06,18:44,DMart,Grocery,Debit,2354,UPI,karthik@upi,Auto generated transaction
TXN00765,2025-11-06,23:03,Blinkit,Grocery,Debit,915,UPI,karthik@upi,Auto generated transaction
TXN00766,2025-11-07,22:18,Zomato,Food,Debit,1530,UPI,karthik@upi,Auto generated transaction
TXN00767,2025-11-07,10:21,DMart,Grocery,Debit,39,UPI,karthik@upi,Auto generated transaction
TXN00768,2025-11-07,7:02,HP Petrol Pump,Fuel,Debit,883,UPI,karthik@upi,Auto generated transaction
TXN00769,2025-11-08,10:03,Inox Movies,Entertainment,Debit,130,UPI,karthik@upi,Auto generated transaction
TXN00770,2025-11-08,8:34,Swiggy,Food,Debit,2133,UPI,karthik@upi,Auto generated transaction
TXN00771,2025-11-09,11:13,Inox Movies,Entertainment,Debit,1121,UPI,karthik@upi,Auto generated transaction
TXN00772,2025-11-09,20:16,Ola,Travel,Debit,1116,UPI,karthik@upi,Auto generated transaction
TXN00773,2025-11-09,14:27,Blinkit,Grocery,Debit,2218,UPI,karthik@upi,Auto generated transaction
TXN00774,2025-11-09,7:09,HP Petrol Pump,Fuel,Debit,691,UPI,karthik@upi,Auto generated transaction
TXN00775,2025-11-10,13:39,Ola,Travel,Debit,1931,UPI,karthik@upi,Auto generated transaction
TXN00776,2025-11-10,14:11,Uber,Travel,Debit,1269,UPI,karthik@upi,Auto generated transaction
TXN00777,2025-11-10,15:51,Zomato,Food,Debit,1854,UPI,karthik@upi,Auto generated transaction
TXN00778,2025-11-10,12:51,Google Pay Rewards,Credit,Credit,21,UPI,karthik@upi,Auto generated transaction
TXN00779,2025-11-11,11:42,Zomato,Food,Debit,2074,UPI,karthik@upi,Auto generated transaction
TXN00780,2025-11-11,12:54,Google Pay Rewards,Credit,Credit,68,UPI,karthik@upi,Auto generated transaction
TXN00781,2025-11-11,22:15,DMart,Grocery,Debit,268,UPI,karthik@upi,Auto generated transaction
TXN00782,2025-11-12,13:25,Zomato,Food,Debit,1598,UPI,karthik@upi,Auto generated transaction
TXN00783,2025-11-12,13:26,Cafe Coffee Day,Food,Debit,798,UPI,karthik@upi,Auto generated transaction
TXN00784,2025-11-12,18:14,HP Petrol Pump,Fuel,Debit,229,UPI,karthik@upi,Auto generated transaction
TXN00785,2025-11-12,23:13,Swiggy,Food,Debit,1605,UPI,karthik@upi,Auto generated transaction
TXN00786,2025-11-13,17:55,HP Petrol Pump,Fuel,Debit,444,UPI,karthik@upi,Auto generated transaction
TXN00787,2025-11-13,15:08,Zomato,Food,Debit,785,UPI,karthik@upi,Auto generated transaction
TXN00788,2025-11-13,20:10,Hyderabad Metro,Travel,Debit,188,UPI,karthik@upi,Auto generated transaction
TXN00789,2025-11-13,11:30,Zomato,Food,Debit,1698,UPI,karthik@upi,Auto generated transaction
TXN00790,2025-11-14,8:42,Amazon,Shopping,Debit,787,UPI,karthik@upi,Auto generated transaction
TXN00791,2025-11-14,19:38,Uber,Travel,Debit,2289,UPI,karthik@upi,Auto generated transaction
TXN00792,2025-11-14,15:50,Blinkit,Grocery,Debit,1730,UPI,karthik@upi,Auto generated transaction
TXN00793,2025-11-14,17:41,Cafe Coffee Day,Food,Debit,855,UPI,karthik@upi,Auto generated transaction
TXN00794,2025-11-15,22:50,DMart,Grocery,Debit,2491,UPI,karthik@upi,Auto generated transaction
TXN00795,2025-11-15,12:58,Swiggy,Food,Debit,82,UPI,karthik@upi,Auto generated transaction
TXN00796,2025-11-15,7:27,Flipkart,Shopping,Debit,920,UPI,karthik@upi,Auto generated transaction
TXN00797,2025-11-15,11:15,Inox Movies,Entertainment,Debit,2019,UPI,karthik@upi,Auto generated transaction
TXN00798,2025-11-16,18:49,Swiggy,Food,Debit,1261,UPI,karthik@upi,Auto generated transaction
TXN00799,2025-11-16,21:37,Hyderabad Metro,Travel,Debit,79,UPI,karthik@upi,Auto generated transaction
TXN00800,2025-11-17,20:52,Zomato,Food,Debit,1111,UPI,karthik@upi,Auto generated transaction
TXN00801,2025-11-17,8:24,Zomato,Food,Debit,2045,UPI,karthik@upi,Auto generated transaction
TXN00802,2025-11-17,19:35,Amazon,Shopping,Debit,2256,UPI,karthik@upi,Auto generated transaction
TXN00803,2025-11-18,10:57,Flipkart,Shopping,Debit,1559,UPI,karthik@upi,Auto generated transaction
TXN00804,2025-11-18,11:05,HP Petrol Pump,Fuel,Debit,251,UPI,karthik@upi,Auto generated transaction
TXN00805,2025-11-19,13:08,Cafe Coffee Day,Food,Debit,2208,UPI,karthik@upi,Auto generated transaction
TXN00806,2025-11-19,20:38,Amazon,Shopping,Debit,154,UPI,karthik@upi,Auto generated transaction
TXN00807,2025-11-20,17:01,Uber,Travel,Debit,106,UPI,karthik@upi,Auto generated transaction
TXN00808,2025-11-20,13:10,Swiggy,Food,Debit,2169,UPI,karthik@upi,Auto generated transaction
TXN00809,2025-11-20,17:27,Ola,Travel,Debit,2191,UPI,karthik@upi,Auto generated transaction
TXN00810,2025-11-21,15:32,Ola,Travel,Debit,640,UPI,karthik@upi,Auto generated transaction
TXN00811,2025-11-21,19:59,Swiggy,Food,Debit,490,UPI,karthik@upi,Auto generated transaction
TXN00812,2025-11-21,19:06,Ola,Travel,Debit,727,UPI,karthik@upi,Auto generated transaction
TXN00813,2025-11-21,13:42,Flipkart,Shopping,Debit,2321,UPI,karthik@upi,Auto generated transaction
TXN00814,2025-11-22,13:35,Amazon,Shopping,Debit,798,UPI,karthik@upi,Auto generated transaction
TXN00815,2025-11-22,18:01,Hyderabad Metro,Travel,Debit,213,UPI,karthik@upi,Auto generated transaction
TXN00816,2025-11-23,15:31,Swiggy,Food,Debit,91,UPI,karthik@upi,Auto generated transaction
TXN00817,2025-11-23,13:31,Cafe Coffee Day,Food,Debit,1199,UPI,karthik@upi,Auto generated transaction
TXN00818,2025-11-23,11:45,HP Petrol Pump,Fuel,Debit,1058,UPI,karthik@upi,Auto generated transaction
TXN00819,2025-11-24,20:27,Uber,Travel,Debit,331,UPI,karthik@upi,Auto generated transaction
TXN00820,2025-11-24,23:00,Blinkit,Grocery,Debit,234,UPI,karthik@upi,Auto generated transaction
TXN00821,2025-11-24,17:03,HP Petrol Pump,Fuel,Debit,1059,UPI,karthik@upi,Auto generated transaction
TXN00822,2025-11-25,19:28,Inox Movies,Entertainment,Debit,2153,UPI,karthik@upi,Auto generated transaction
TXN00823,2025-11-25,11:29,Hyderabad Metro,Travel,Debit,1699,UPI,karthik@upi,Auto generated transaction
TXN00824,2025-11-26,23:36,Inox Movies,Entertainment,Debit,756,UPI,karthik@upi,Auto generated transaction
TXN00825,2025-11-26,22:26,Amazon,Shopping,Debit,352,UPI,karthik@upi,Auto generated transaction
TXN00826,2025-11-26,22:19,Flipkart,Shopping,Debit,1107,UPI,karthik@upi,Auto generated transaction
TXN00827,2025-11-26,16:20,Ola,Travel,Debit,2085,UPI,karthik@upi,Auto generated transaction
TXN00828,2025-11-27,11:53,Swiggy,Food,Debit,1069,UPI,karthik@upi,Auto generated transaction
TXN00829,2025-11-27,21:22,Flipkart,Shopping,Debit,2264,UPI,karthik@upi,Auto generated transaction
TXN00830,2025-11-27,16:58,Uber,Travel,Debit,1339,UPI,karthik@upi,Auto generated transaction
TXN00831,2025-11-27,7:06,Inox Movies,Entertainment,Debit,2266,UPI,karthik@upi,Auto generated transaction
TXN00832,2025-11-28,16:20,Swiggy,Food,Debit,682,UPI,karthik@upi,Auto generated transaction
TXN00833,2025-11-28,21:10,Uber,Travel,Debit,820,UPI,karthik@upi,Auto generated transaction
TXN00834,2025-11-29,18:37,Uber,Travel,Debit,365,UPI,karthik@upi,Auto generated transaction
TXN00835,2025-11-29,20:25,DMart,Grocery,Debit,1584,UPI,karthik@upi,Auto generated transaction
TXN00836,2025-11-29,21:24,Zomato,Food,Debit,677,UPI,karthik@upi,Auto generated transaction
TXN00837,2025-11-29,16:25,Blinkit,Grocery,Debit,789,UPI,karthik@upi,Auto generated transaction
TXN00838,2025-11-30,11:37,Amazon,Shopping,Debit,1191,UPI,karthik@upi,Auto generated transaction
TXN00839,2025-11-30,11:39,HP Petrol Pump,Fuel,Debit,2026,UPI,karthik@upi,Auto generated transaction
TXN00840,2025-11-30,22:41,Google Pay Rewards,Credit,Credit,50,UPI,karthik@upi,Auto generated transaction
TXN00841,2025-11-30,21:24,Zomato,Food,Debit,239,UPI,karthik@upi,Auto generated transaction
TXN00842,2025-12-01,7:43,DMart,Grocery,Debit,2045,UPI,karthik@upi,Auto generated transaction
TXN00843,2025-12-01,18:00,Blinkit,Grocery,Debit,2185,UPI,karthik@upi,Auto generated transaction
TXN00844,2025-12-01,13:59,Zomato,Food,Debit,539,UPI,karthik@upi,Auto generated transaction
TXN00845,2025-12-02,11:18,HP Petrol Pump,Fuel,Debit,550,UPI,karthik@upi,Auto generated transaction
TXN00846,2025-12-02,11:51,Uber,Travel,Debit,1283,UPI,karthik@upi,Auto generated transaction
TXN00847,2025-12-02,19:35,Amazon,Shopping,Debit,1332,UPI,karthik@upi,Auto generated transaction
TXN00848,2025-12-02,16:08,HP Petrol Pump,Fuel,Debit,387,UPI,karthik@upi,Auto generated transaction
TXN00849,2025-12-03,14:11,Amazon,Shopping,Debit,172,UPI,karthik@upi,Auto generated transaction
TXN00850,2025-12-03,13:52,Cafe Coffee Day,Food,Debit,1705,UPI,karthik@upi,Auto generated transaction
TXN00851,2025-12-03,15:00,Inox Movies,Entertainment,Debit,2011,UPI,karthik@upi,Auto generated transaction
TXN00852,2025-12-04,21:00,Amazon,Shopping,Debit,2438,UPI,karthik@upi,Auto generated transaction
TXN00853,2025-12-04,9:51,Swiggy,Food,Debit,1858,UPI,karthik@upi,Auto generated transaction
TXN00854,2025-12-04,12:25,HP Petrol Pump,Fuel,Debit,1590,UPI,karthik@upi,Auto generated transaction
TXN00855,2025-12-04,20:55,DMart,Grocery,Debit,1446,UPI,karthik@upi,Auto generated transaction
TXN00856,2025-12-05,15:56,Google Pay Rewards,Credit,Credit,9,UPI,karthik@upi,Auto generated transaction
TXN00857,2025-12-05,21:44,Swiggy,Food,Debit,225,UPI,karthik@upi,Auto generated transaction
TXN00858,2025-12-05,12:25,Swiggy,Food,Debit,1584,UPI,karthik@upi,Auto generated transaction
TXN00859,2025-12-05,7:51,Blinkit,Grocery,Debit,49,UPI,karthik@upi,Auto generated transaction
TXN00860,2025-12-06,21:55,Uber,Travel,Debit,367,UPI,karthik@upi,Auto generated transaction
TXN00861,2025-12-06,20:26,Cafe Coffee Day,Food,Debit,2455,UPI,karthik@upi,Auto generated transaction
TXN00862,2025-12-06,17:33,Amazon,Shopping,Debit,1739,UPI,karthik@upi,Auto generated transaction
TXN00863,2025-12-06,19:15,Amazon,Shopping,Debit,1804,UPI,karthik@upi,Auto generated transaction
TXN00864,2025-12-07,23:12,Ola,Travel,Debit,1579,UPI,karthik@upi,Auto generated transaction
TXN00865,2025-12-07,19:45,Cafe Coffee Day,Food,Debit,606,UPI,karthik@upi,Auto generated transaction
TXN00866,2025-12-07,19:49,Blinkit,Grocery,Debit,1357,UPI,karthik@upi,Auto generated transaction
TXN00867,2025-12-08,13:54,Hyderabad Metro,Travel,Debit,1398,UPI,karthik@upi,Auto generated transaction
TXN00868,2025-12-08,17:54,Flipkart,Shopping,Debit,38,UPI,karthik@upi,Auto generated transaction
TXN00869,2025-12-09,19:06,Blinkit,Grocery,Debit,1910,UPI,karthik@upi,Auto generated transaction
TXN00870,2025-12-09,7:13,HP Petrol Pump,Fuel,Debit,737,UPI,karthik@upi,Auto generated transaction
TXN00871,2025-12-09,19:56,HP Petrol Pump,Fuel,Debit,949,UPI,karthik@upi,Auto generated transaction
TXN00872,2025-12-09,7:21,Flipkart,Shopping,Debit,168,UPI,karthik@upi,Auto generated transaction
TXN00873,2025-12-10,16:46,Amazon,Shopping,Debit,1842,UPI,karthik@upi,Auto generated transaction
TXN00874,2025-12-10,7:17,Hyderabad Metro,Travel,Debit,2353,UPI,karthik@upi,Auto generated transaction
TXN00875,2025-12-11,20:37,Uber,Travel,Debit,2466,UPI,karthik@upi,Auto generated transaction
TXN00876,2025-12-11,12:32,Ola,Travel,Debit,1015,UPI,karthik@upi,Auto generated transaction
TXN00877,2025-12-11,7:37,Uber,Travel,Debit,1639,UPI,karthik@upi,Auto generated transaction
TXN00878,2025-12-11,23:33,Inox Movies,Entertainment,Debit,1920,UPI,karthik@upi,Auto generated transaction
TXN00879,2025-12-12,12:40,Inox Movies,Entertainment,Debit,1184,UPI,karthik@upi,Auto generated transaction
TXN00880,2025-12-12,20:25,Swiggy,Food,Debit,2277,UPI,karthik@upi,Auto generated transaction
TXN00881,2025-12-12,20:05,Swiggy,Food,Debit,1913,UPI,karthik@upi,Auto generated transaction
TXN00882,2025-12-12,18:31,HP Petrol Pump,Fuel,Debit,2338,UPI,karthik@upi,Auto generated transaction
TXN00883,2025-12-13,21:32,Hyderabad Metro,Travel,Debit,1965,UPI,karthik@upi,Auto generated transaction
TXN00884,2025-12-13,14:33,Ola,Travel,Debit,2234,UPI,karthik@upi,Auto generated transaction
TXN00885,2025-12-14,8:22,Uber,Travel,Debit,2010,UPI,karthik@upi,Auto generated transaction
TXN00886,2025-12-14,13:31,Blinkit,Grocery,Debit,1059,UPI,karthik@upi,Auto generated transaction
TXN00887,2025-12-14,13:49,Ola,Travel,Debit,755,UPI,karthik@upi,Auto generated transaction
TXN00888,2025-12-15,16:37,HP Petrol Pump,Fuel,Debit,515,UPI,karthik@upi,Auto generated transaction
TXN00889,2025-12-15,7:29,Swiggy,Food,Debit,208,UPI,karthik@upi,Auto generated transaction
TXN00890,2025-12-15,12:23,Uber,Travel,Debit,1701,UPI,karthik@upi,Auto generated transaction
TXN00891,2025-12-15,10:48,Uber,Travel,Debit,2460,UPI,karthik@upi,Auto generated transaction
TXN00892,2025-12-16,21:54,Flipkart,Shopping,Debit,1031,UPI,karthik@upi,Auto generated transaction
TXN00893,2025-12-16,7:58,Ola,Travel,Debit,1511,UPI,karthik@upi,Auto generated transaction
TXN00894,2025-12-17,22:45,Swiggy,Food,Debit,1433,UPI,karthik@upi,Auto generated transaction
TXN00895,2025-12-17,10:49,DMart,Grocery,Debit,818,UPI,karthik@upi,Auto generated transaction
TXN00896,2025-12-18,12:24,Google Pay Rewards,Credit,Credit,33,UPI,karthik@upi,Auto generated transaction
TXN00897,2025-12-18,14:47,Amazon,Shopping,Debit,769,UPI,karthik@upi,Auto generated transaction
TXN00898,2025-12-19,12:09,Inox Movies,Entertainment,Debit,2079,UPI,karthik@upi,Auto generated transaction
TXN00899,2025-12-19,11:48,Amazon,Shopping,Debit,1589,UPI,karthik@upi,Auto generated transaction
TXN00900,2025-12-20,16:39,Cafe Coffee Day,Food,Debit,671,UPI,karthik@upi,Auto generated transaction
TXN00901,2025-12-20,11:07,DMart,Grocery,Debit,2039,UPI,karthik@upi,Auto generated transaction
TXN00902,2025-12-20,19:41,Inox Movies,Entertainment,Debit,624,UPI,karthik@upi,Auto generated transaction
TXN00903,2025-12-21,11:37,Swiggy,Food,Debit,529,UPI,karthik@upi,Auto generated transaction
TXN00904,2025-12-21,17:15,Ola,Travel,Debit,756,UPI,karthik@upi,Auto generated transaction
TXN00905,2025-12-22,17:12,Amazon,Shopping,Debit,975,UPI,karthik@upi,Auto generated transaction
TXN00906,2025-12-22,10:39,Ola,Travel,Debit,1137,UPI,karthik@upi,Auto generated transaction
TXN00907,2025-12-22,7:56,Zomato,Food,Debit,2491,UPI,karthik@upi,Auto generated transaction
TXN00908,2025-12-23,19:18,Amazon,Shopping,Debit,2020,UPI,karthik@upi,Auto generated transaction
TXN00909,2025-12-23,9:39,Ola,Travel,Debit,2149,UPI,karthik@upi,Auto generated transaction
TXN00910,2025-12-23,23:27,Zomato,Food,Debit,1330,UPI,karthik@upi,Auto generated transaction
TXN00911,2025-12-23,18:26,DMart,Grocery,Debit,1080,UPI,karthik@upi,Auto generated transaction
TXN00912,2025-12-24,7:45,Amazon,Shopping,Debit,1003,UPI,karthik@upi,Auto generated transaction
TXN00913,2025-12-24,12:21,Amazon,Shopping,Debit,1863,UPI,karthik@upi,Auto generated transaction
TXN00914,2025-12-24,8:38,Zomato,Food,Debit,2264,UPI,karthik@upi,Auto generated transaction
TXN00915,2025-12-24,23:27,Uber,Travel,Debit,1154,UPI,karthik@upi,Auto generated transaction
TXN00916,2025-12-25,19:11,DMart,Grocery,Debit,1336,UPI,karthik@upi,Auto generated transaction
TXN00917,2025-12-25,11:58,Ola,Travel,Debit,2489,UPI,karthik@upi,Auto generated transaction
TXN00918,2025-12-26,22:55,Flipkart,Shopping,Debit,1867,UPI,karthik@upi,Auto generated transaction
TXN00919,2025-12-26,14:17,Flipkart,Shopping,Debit,2215,UPI,karthik@upi,Auto generated transaction
TXN00920,2025-12-27,10:05,Inox Movies,Entertainment,Debit,1818,UPI,karthik@upi,Auto generated transaction
TXN00921,2025-12-27,8:31,Zomato,Food,Debit,1947,UPI,karthik@upi,Auto generated transaction
TXN00922,2025-12-28,22:38,HP Petrol Pump,Fuel,Debit,920,UPI,karthik@upi,Auto generated transaction
TXN00923,2025-12-28,8:39,Inox Movies,Entertainment,Debit,972,UPI,karthik@upi,Auto generated transaction
TXN00924,2025-12-28,16:51,Google Pay Rewards,Credit,Credit,61,UPI,karthik@upi,Auto generated transaction
TXN00925,2025-12-29,17:44,Cafe Coffee Day,Food,Debit,1933,UPI,karthik@upi,Auto generated transaction
TXN00926,2025-12-29,9:22,Uber,Travel,Debit,1018,UPI,karthik@upi,Auto generated transaction
TXN00927,2025-12-29,17:45,Swiggy,Food,Debit,2344,UPI,karthik@upi,Auto generated transaction
TXN00928,2025-12-30,20:14,Inox Movies,Entertainment,Debit,2452,UPI,karthik@upi,Auto generated transaction
TXN00929,2025-12-30,9:46,Cafe Coffee Day,Food,Debit,2452,UPI,karthik@upi,Auto generated transaction
TXN00930,2025-12-30,15:21,Uber,Travel,Debit,702,UPI,karthik@upi,Auto generated transaction
TXN00931,2025-12-30,21:56,Flipkart,Shopping,Debit,1341,UPI,karthik@upi,Auto generated transaction
TXN00932,2025-12-31,15:42,Inox Movies,Entertainment,Debit,684,UPI,karthik@upi,Auto generated transaction
TXN00933,2025-12-31,20:49,Hyderabad Metro,Travel,Debit,2210,UPI,karthik@upi,Auto generated transaction
TXN00934,2025-12-31,15:19,DMart,Grocery,Debit,761,UPI,karthik@upi,Auto generated transaction
TXN00935,2026-01-01,19:31,Blinkit,Grocery,Debit,260,UPI,karthik@upi,Auto generated transaction
TXN00936,2026-01-01,21:49,Amazon,Shopping,Debit,1799,UPI,karthik@upi,Auto generated transaction
TXN00937,2026-01-02,21:24,Ola,Travel,Debit,1331,UPI,karthik@upi,Auto generated transaction
TXN00938,2026-01-02,11:51,Flipkart,Shopping,Debit,1736,UPI,karthik@upi,Auto generated transaction
TXN00939,2026-01-02,16:09,Hyderabad Metro,Travel,Debit,1690,UPI,karthik@upi,Auto generated transaction
TXN00940,2026-01-02,23:13,Swiggy,Food,Debit,2124,UPI,karthik@upi,Auto generated transaction
TXN00941,2026-01-03,13:36,Inox Movies,Entertainment,Debit,1193,UPI,karthik@upi,Auto generated transaction
TXN00942,2026-01-03,9:26,Blinkit,Grocery,Debit,1689,UPI,karthik@upi,Auto generated transaction
TXN00943,2026-01-03,14:46,Swiggy,Food,Debit,2266,UPI,karthik@upi,Auto generated transaction
TXN00944,2026-01-04,15:41,Zomato,Food,Debit,439,UPI,karthik@upi,Auto generated transaction
TXN00945,2026-01-04,8:56,Google Pay Rewards,Credit,Credit,50,UPI,karthik@upi,Auto generated transaction
TXN00946,2026-01-04,20:37,Ola,Travel,Debit,46,UPI,karthik@upi,Auto generated transaction
TXN00947,2026-01-04,21:14,Blinkit,Grocery,Debit,2260,UPI,karthik@upi,Auto generated transaction
TXN00948,2026-01-05,22:10,Swiggy,Food,Debit,2363,UPI,karthik@upi,Auto generated transaction
TXN00949,2026-01-05,13:29,Hyderabad Metro,Travel,Debit,1237,UPI,karthik@upi,Auto generated transaction
TXN00950,2026-01-05,11:18,Flipkart,Shopping,Debit,2206,UPI,karthik@upi,Auto generated transaction
TXN00951,2026-01-05,11:51,Hyderabad Metro,Travel,Debit,1913,UPI,karthik@upi,Auto generated transaction
TXN00952,2026-01-06,9:32,HP Petrol Pump,Fuel,Debit,2410,UPI,karthik@upi,Auto generated transaction
TXN00953,2026-01-06,22:36,Amazon,Shopping,Debit,766,UPI,karthik@upi,Auto generated transaction
TXN00954,2026-01-06,9:31,Uber,Travel,Debit,824,UPI,karthik@upi,Auto generated transaction
TXN00955,2026-01-07,9:08,Google Pay Rewards,Credit,Credit,45,UPI,karthik@upi,Auto generated transaction
TXN00956,2026-01-07,8:30,Cafe Coffee Day,Food,Debit,319,UPI,karthik@upi,Auto generated transaction
TXN00957,2026-01-08,20:21,HP Petrol Pump,Fuel,Debit,2142,UPI,karthik@upi,Auto generated transaction
TXN00958,2026-01-08,16:09,Ola,Travel,Debit,1413,UPI,karthik@upi,Auto generated transaction
TXN00959,2026-01-09,21:11,HP Petrol Pump,Fuel,Debit,914,UPI,karthik@upi,Auto generated transaction
TXN00960,2026-01-09,18:06,DMart,Grocery,Debit,1774,UPI,karthik@upi,Auto generated transaction
TXN00961,2026-01-10,15:01,Cafe Coffee Day,Food,Debit,658,UPI,karthik@upi,Auto generated transaction
TXN00962,2026-01-10,7:45,Swiggy,Food,Debit,2247,UPI,karthik@upi,Auto generated transaction
TXN00963,2026-01-10,8:44,Swiggy,Food,Debit,2083,UPI,karthik@upi,Auto generated transaction
TXN00964,2026-01-10,18:07,Blinkit,Grocery,Debit,518,UPI,karthik@upi,Auto generated transaction
TXN00965,2026-01-11,20:12,Amazon,Shopping,Debit,2181,UPI,karthik@upi,Auto generated transaction
TXN00966,2026-01-11,13:39,Google Pay Rewards,Credit,Credit,16,UPI,karthik@upi,Auto generated transaction
TXN00967,2026-01-11,23:05,Hyderabad Metro,Travel,Debit,390,UPI,karthik@upi,Auto generated transaction
TXN00968,2026-01-12,16:53,Swiggy,Food,Debit,2230,UPI,karthik@upi,Auto generated transaction
TXN00969,2026-01-12,23:32,Cafe Coffee Day,Food,Debit,1642,UPI,karthik@upi,Auto generated transaction
TXN00970,2026-01-12,22:00,Blinkit,Grocery,Debit,1007,UPI,karthik@upi,Auto generated transaction
TXN00971,2026-01-12,8:20,Flipkart,Shopping,Debit,1147,UPI,karthik@upi,Auto generated transaction
TXN00972,2026-01-13,9:32,HP Petrol Pump,Fuel,Debit,2222,UPI,karthik@upi,Auto generated transaction
TXN00973,2026-01-13,20:44,Inox Movies,Entertainment,Debit,1966,UPI,karthik@upi,Auto generated transaction
TXN00974,2026-01-14,20:07,Blinkit,Grocery,Debit,1459,UPI,karthik@upi,Auto generated transaction
TXN00975,2026-01-14,13:10,Inox Movies,Entertainment,Debit,1892,UPI,karthik@upi,Auto generated transaction
TXN00976,2026-01-14,12:58,DMart,Grocery,Debit,1534,UPI,karthik@upi,Auto generated transaction
TXN00977,2026-01-15,20:30,Flipkart,Shopping,Debit,1210,UPI,karthik@upi,Auto generated transaction
TXN00978,2026-01-15,19:03,Google Pay Rewards,Credit,Credit,48,UPI,karthik@upi,Auto generated transaction
TXN00979,2026-01-15,11:56,Blinkit,Grocery,Debit,1310,UPI,karthik@upi,Auto generated transaction
TXN00980,2026-01-16,14:10,HP Petrol Pump,Fuel,Debit,229,UPI,karthik@upi,Auto generated transaction
TXN00981,2026-01-16,20:35,Swiggy,Food,Debit,443,UPI,karthik@upi,Auto generated transaction
TXN00982,2026-01-16,16:07,Flipkart,Shopping,Debit,1299,UPI,karthik@upi,Auto generated transaction
TXN00983,2026-01-16,7:33,HP Petrol Pump,Fuel,Debit,557,UPI,karthik@upi,Auto generated transaction
TXN00984,2026-01-17,20:57,Inox Movies,Entertainment,Debit,2377,UPI,karthik@upi,Auto generated transaction
TXN00985,2026-01-17,8:26,Google Pay Rewards,Credit,Credit,58,UPI,karthik@upi,Auto generated transaction
TXN00986,2026-01-18,10:26,Flipkart,Shopping,Debit,2346,UPI,karthik@upi,Auto generated transaction
TXN00987,2026-01-18,7:24,Ola,Travel,Debit,2385,UPI,karthik@upi,Auto generated transaction
TXN00988,2026-01-18,16:28,Amazon,Shopping,Debit,1702,UPI,karthik@upi,Auto generated transaction
TXN00989,2026-01-18,17:32,HP Petrol Pump,Fuel,Debit,204,UPI,karthik@upi,Auto generated transaction
TXN00990,2026-01-19,17:04,Blinkit,Grocery,Debit,2493,UPI,karthik@upi,Auto generated transaction
TXN00991,2026-01-19,7:45,Flipkart,Shopping,Debit,2318,UPI,karthik@upi,Auto generated transaction
TXN00992,2026-01-19,16:09,HP Petrol Pump,Fuel,Debit,2196,UPI,karthik@upi,Auto generated transaction
TXN00993,2026-01-19,17:09,Google Pay Rewards,Credit,Credit,46,UPI,karthik@upi,Auto generated transaction
TXN00994,2026-01-20,12:01,Inox Movies,Entertainment,Debit,2231,UPI,karthik@upi,Auto generated transaction
TXN00995,2026-01-20,21:53,Swiggy,Food,Debit,1529,UPI,karthik@upi,Auto generated transaction
TXN00996,2026-01-20,10:12,Hyderabad Metro,Travel,Debit,496,UPI,karthik@upi,Auto generated transaction
TXN00997,2026-01-21,20:22,Amazon,Shopping,Debit,1109,UPI,karthik@upi,Auto generated transaction
TXN00998,2026-01-21,8:03,Amazon,Shopping,Debit,1622,UPI,karthik@upi,Auto generated transaction
TXN00999,2026-01-21,10:30,DMart,Grocery,Debit,976,UPI,karthik@upi,Auto generated transaction
TXN01000,2026-01-21,11:48,Flipkart,Shopping,Debit,550,UPI,karthik@upi,Auto generated transaction
TXN01001,2026-01-22,23:39,Cafe Coffee Day,Food,Debit,956,UPI,karthik@upi,Auto generated transaction
TXN01002,2026-01-22,23:42,Google Pay Rewards,Credit,Credit,61,UPI,karthik@upi,Auto generated transaction
TXN01003,2026-01-22,13:28,Cafe Coffee Day,Food,Debit,1670,UPI,karthik@upi,Auto generated transaction
TXN01004,2026-01-23,17:54,Hyderabad Metro,Travel,Debit,810,UPI,karthik@upi,Auto generated transaction
TXN01005,2026-01-23,20:43,Amazon,Shopping,Debit,240,UPI,karthik@upi,Auto generated transaction
TXN01006,2026-01-23,8:04,Inox Movies,Entertainment,Debit,2151,UPI,karthik@upi,Auto generated transaction
TXN01007,2026-01-23,8:34,Swiggy,Food,Debit,1836,UPI,karthik@upi,Auto generated transaction
TXN01008,2026-01-24,14:50,Cafe Coffee Day,Food,Debit,655,UPI,karthik@upi,Auto generated transaction
TXN01009,2026-01-24,7:01,Zomato,Food,Debit,1529,UPI,karthik@upi,Auto generated transaction
TXN01010,2026-01-25,8:50,Inox Movies,Entertainment,Debit,823,UPI,karthik@upi,Auto generated transaction
TXN01011,2026-01-25,12:19,Cafe Coffee Day,Food,Debit,2415,UPI,karthik@upi,Auto generated transaction
TXN01012,2026-01-25,11:03,Hyderabad Metro,Travel,Debit,201,UPI,karthik@upi,Auto generated transaction
TXN01013,2026-01-26,14:14,HP Petrol Pump,Fuel,Debit,921,UPI,karthik@upi,Auto generated transaction
TXN01014,2026-01-26,22:58,Swiggy,Food,Debit,799,UPI,karthik@upi,Auto generated transaction
TXN01015,2026-01-26,19:08,Google Pay Rewards,Credit,Credit,40,UPI,karthik@upi,Auto generated transaction
TXN01016,2026-01-27,11:44,HP Petrol Pump,Fuel,Debit,87,UPI,karthik@upi,Auto generated transaction
TXN01017,2026-01-27,19:36,Blinkit,Grocery,Debit,1354,UPI,karthik@upi,Auto generated transaction
TXN01018,2026-01-28,20:59,Uber,Travel,Debit,783,UPI,karthik@upi,Auto generated transaction
